,page,country,rev_id,Population mid-2018 (millions),prediction
42542,Hendrina Afrikaner,Namibia,785009070,2.5,Stub
42543,Nickey Iyambo,Namibia,785237742,2.5,C
42544,Willem Konjore,Namibia,785239830,2.5,Stub
42545,Christian Afrikaner,Namibia,785267613,2.5,Stub
42546,Manasse ǃNoreseb,Namibia,787159099,2.5,C
42547,Emil Appolus,Namibia,787547117,2.5,Start
42548,Saara Kuugongelwa,Namibia,787813373,2.5,Start
42549,Bernhardt Esau,Namibia,787890930,2.5,Start
42550,John Pandeni,Namibia,788618481,2.5,Start
42551,Loide Kasingo,Namibia,788620617,2.5,Start
42552,Anton von Wietersheim,Namibia,789457805,2.5,Start
42553,Emma Tuahepa,Namibia,789936651,2.5,Stub
42554,Asser Mbai,Namibia,789979998,2.5,Stub
42555,Piet van der Walt,Namibia,790732456,2.5,Stub
42556,Tom Alweendo,Namibia,790926872,2.5,Stub
42557,Jeremia Nambinga,Namibia,790971471,2.5,Stub
42558,Lucia Basson,Namibia,791521544,2.5,Stub
42559,Monica Geingos,Namibia,792295818,2.5,Stub
42560,Albert Kawana,Namibia,792363345,2.5,Start
42561,Buddy Wentworth,Namibia,792553915,2.5,Stub
42562,Bernadus Swartbooi,Namibia,792730125,2.5,Stub
42563,Sophia Shaningwa,Namibia,793644087,2.5,Stub
42564,Clemens Kapuuo,Namibia,794649810,2.5,C
42565,Joseph Obgeb Jimmy,Namibia,797028914,2.5,Stub
42566,Andreas Shipanga,Namibia,797218947,2.5,C
42567,Hermanus Beukes,Namibia,797219044,2.5,Stub
42568,Elaine Trepper,Namibia,797422099,2.5,Stub
42569,Anton Lubowski,Namibia,797926029,2.5,Start
42570,John Ya-Otto,Namibia,798445586,2.5,Stub
42571,Peya Mushelenga,Namibia,798678085,2.5,Start
42572,Rosa Namises,Namibia,798722629,2.5,C
42573,Mohammed Stuart,Namibia,799023818,2.5,Stub
42574,David Namwandi,Namibia,799202571,2.5,Start
42575,Dawid Boois,Namibia,799283073,2.5,Start
42576,Nora Schimming-Chase,Namibia,799298806,2.5,Stub
42577,Peter Naholo,Namibia,799511171,2.5,Stub
42578,Monica Nashandi,Namibia,799557543,2.5,C
42579,Sakaria Nashandi,Namibia,799557683,2.5,Stub
42580,Penda Ya Ndakolo,Namibia,799557832,2.5,Stub
42581,Wilfried Emvula,Namibia,799559369,2.5,Stub
42582,Elia Kaiyamo,Namibia,799560238,2.5,Start
42583,Marx Nekongo,Namibia,799561144,2.5,Stub
42584,Priscilla Beukes,Namibia,799566361,2.5,Stub
42585,Philemon Malima,Namibia,799949216,2.5,Start
42586,Rosalia Nghidinwa,Namibia,800002912,2.5,Start
42587,Rudolph Kamburona,Namibia,800014905,2.5,Stub
42588,Samuel Mbambo,Namibia,800067483,2.5,Start
42589,Brendan Simbwaye,Namibia,800092405,2.5,Start
42590,First Lady of Namibia,Namibia,800356701,2.5,Stub
42591,Doreen Sioka,Namibia,800360997,2.5,Start
42592,Steve Bezuidenhout,Namibia,800697620,2.5,Stub
42593,Erastus Uutoni,Namibia,801845003,2.5,Start
42594,Pendukeni Iivula-Ithana,Namibia,803055843,2.5,C
42595,Nehale Mpingana,Namibia,803403039,2.5,Start
42596,John Mabuku,Namibia,804447986,2.5,Stub
42597,Libertina Amathila,Namibia,804939484,2.5,Start
42598,Frans Indongo,Namibia,804964495,2.5,Start
42599,Eric Biwa,Namibia,804964895,2.5,Stub
42600,Steve Mogotsi,Namibia,805008003,2.5,Stub
42601,Clara Bohitile,Namibia,805008074,2.5,Start
42602,Michael Goreseb,Namibia,805053642,2.5,Stub
42603,Lydia Katjita,Namibia,805054018,2.5,Start
42604,Asser Kuveri Kapere,Namibia,805055267,2.5,Start
42605,Immanuel Ngatjizeko,Namibia,805120872,2.5,Start
42606,Elijah Ngurare,Namibia,805772941,2.5,Start
42607,Sacky Shanghala,Namibia,805855320,2.5,Start
42608,Angelika Muharukua,Namibia,805981237,2.5,Start
42609,Martin Andjaba,Namibia,806653470,2.5,Stub
42610,Jonker Afrikaner,Namibia,806995404,2.5,Start
42611,Kanuni (hompa),Namibia,807120122,2.5,Start
42612,Gustaphine Tjombe,Namibia,807168546,2.5,Stub
42613,Lulwa Al Awadhi,Bahrain,707206006,1.5,Start
42614,Mohamed Ali Hasan Ali,Bahrain,717923332,1.5,Stub
42615,Faisal al-Hamar,Bahrain,719662720,1.5,Stub
42616,Ibrahim ibn Khalifa Al Khalifa,Bahrain,719662729,1.5,Stub
42617,Isa bin Abdulrahman Al Hammadi,Bahrain,731093123,1.5,Stub
42618,Al-Ala'a Al-Hadrami,Bahrain,737058200,1.5,Start
42619,Ebrahim Daoud Nonoo,Bahrain,740710044,1.5,Stub
42620,Nabeel bin Yaqub Al-Hamar,Bahrain,750427135,1.5,Stub
42621,Nazar Al Baharna,Bahrain,758080025,1.5,Start
42622,Ahmed ibn Muhammad ibn Khalifa,Bahrain,763340800,1.5,Stub
42623,Fahmi al-Jowder,Bahrain,769279864,1.5,Stub
42624,Jameel Humadan,Bahrain,770509288,1.5,Start
42625,Hamad ibn Isa Al Khalifa (1872–1942),Bahrain,774002573,1.5,Start
42626,Munira Fakhro,Bahrain,779428388,1.5,Start
42627,Nancy Khedouri,Bahrain,779428554,1.5,Stub
42628,Lateefa Al Gaood,Bahrain,783103566,1.5,Stub
42629,Nada Haffadh,Bahrain,783745282,1.5,Start
42630,"Salman, Crown Prince of Bahrain",Bahrain,784266697,1.5,C
42631,Bahrain election 2006 women candidates,Bahrain,787282709,1.5,C
42632,Munzir ibn Sawa Al Tamimi,Bahrain,787348668,1.5,Start
42633,Abdulhussain bin Ali Mirza,Bahrain,787403141,1.5,Stub
42634,Abdullatif Al-Mahmood,Bahrain,787407414,1.5,Stub
42635,Alees Samaan,Bahrain,788248398,1.5,Start
42636,Uyunid dynasty,Bahrain,790768923,1.5,Start
42637,Usfurids,Bahrain,790769233,1.5,Stub
42638,Abdullah bin Hamad bin Isa Al Khalifa,Bahrain,792844397,1.5,C
42639,Isa Qassim,Bahrain,794022737,1.5,GA
42640,Abdulrahman al-Nuaimi,Bahrain,796886151,1.5,Start
42641,Essam Khalaf,Bahrain,797822138,1.5,Stub
42642,Jarwanid dynasty,Bahrain,798370570,1.5,Start
42643,Isa bin Salman Al Khalifa,Bahrain,800821174,1.5,C
42644,Abu Sa'id al-Jannabi,Bahrain,801411288,1.5,Stub
42645,Salman bin Hamad Al Khalifa I,Bahrain,801740325,1.5,Start
42646,Abu Tahir al-Jannabi,Bahrain,802383058,1.5,C
42647,Line of succession to the Bahraini throne,Bahrain,803112678,1.5,Start
42648,Kamal Ahmed (politician),Bahrain,803597329,1.5,Stub
42649,Hamad bin Isa Al Khalifa,Bahrain,804322671,1.5,C
42650,King of Bahrain,Bahrain,804732016,1.5,Start
42651,House of Khalifa,Bahrain,806050123,1.5,C
42652,Qarmatians,Bahrain,807088708,1.5,C
42653,Houda Nonoo,Bahrain,807336927,1.5,C
42654,Isa ibn Ali Al Khalifa,Bahrain,807354494,1.5,Start
42655,Randolph Beazer,Antigua and Barbuda,707317818,0.1,Stub
42656,Charles Henry Major,Antigua and Barbuda,737168055,0.1,Start
42657,Wilfred Jacobs,Antigua and Barbuda,748271419,0.1,Stub
42658,William Frederick Haynes Smith,Antigua and Barbuda,753896405,0.1,Stub
42659,Benjamin Pine,Antigua and Barbuda,756356311,0.1,Start
42660,Jacqui Quinn-Leandro,Antigua and Barbuda,762082122,0.1,Start
42661,Studiation Brown,Antigua and Barbuda,767606310,0.1,Stub
42662,Tim Hector,Antigua and Barbuda,770000631,0.1,Start
42663,Bernard Percival,Antigua and Barbuda,772082591,0.1,Stub
42664,Harold Lovell,Antigua and Barbuda,772583198,0.1,Start
42665,Hazelyn Francis,Antigua and Barbuda,774239918,0.1,Stub
42666,James Carlisle,Antigua and Barbuda,780318515,0.1,C
42667,Vere Bird,Antigua and Barbuda,780472655,0.1,C
42668,Louise Lake-Tack,Antigua and Barbuda,784776680,0.1,Start
42669,Lester Bird,Antigua and Barbuda,787006425,0.1,C
42670,Baldwin Spencer,Antigua and Barbuda,794379535,0.1,C
42671,Governor-General of Antigua and Barbuda,Antigua and Barbuda,799329240,0.1,Start
42672,Rodney Williams (governor-general),Antigua and Barbuda,799334327,0.1,C
42673,Prime Minister of Antigua and Barbuda,Antigua and Barbuda,799401883,0.1,Start
42674,"Government House, Antigua and Barbuda",Antigua and Barbuda,799600595,0.1,Stub
42675,George Walter,Antigua and Barbuda,799633100,0.1,Start
42676,John Lyons (Antiguan politician),Antigua and Barbuda,802661745,0.1,C
42677,Gaston Browne,Antigua and Barbuda,804874780,0.1,C
42678,Monarchy of Antigua and Barbuda,Antigua and Barbuda,805395191,0.1,C
42679,Abraha Kassa,Eritrea,707359267,6,Stub
42680,Ibrahim Harun,Eritrea,707576885,6,Stub
42681,Mohammed Saeed Nawed,Eritrea,723260380,6,Stub
42682,Girma Asmerom,Eritrea,790007148,6,Stub
42683,Tedla Bairu,Eritrea,790007182,6,Stub
42684,Fozia Hashim,Eritrea,790007325,6,Stub
